6707513;"Kodak   EasyShare M590 Digital Camera (Silver)";"Kodak EasyShare M590 Digital Camera (Silver)";"Product Overview

This Kodak Easy Share digital camera is the perfect device for people who love sharing the photos they take with their family and friends. The M590 digital camera makes it simple to transfer your files to anywhere, including YouTube, Facebook, and Kodak sponsored sites, among others. All it takes is the click of one button, and good thing it is fast as you will want to share your high resolution images as soon as you take them.

To make it even fast, it is able to recognize as many as 20 faces that have been processed through the camera. This makes it much quicker to tag their identities to the file. It also is able to aggregate 3 separate images together into one panoramic shot.

This 14 megapixel camera has a clear 2.7 inches display, and it is able to record high definition video. All that power in a device that is less than a half inch thick, and even less than half a pound. Its the perfect camera for when you are on the go, with the ability to eliminate image blur when your hand is moving. Plus, it is able to match the environment with the best camera settings to capture the best shot.

Highlights
<ul>
<li>Press one button to share your photos on Facebook, YouTube, and other sites</li>
<li>Standard zoom lens</li>
<li>2.7 inch display</li>
<li>14 megapixels</li>
<li>Records 720 high definition video</li>
<li>Can identify familiar faces</li>
<li>Has image stabilization capabilities</li>
</ul>"
6707517;"Canon   XF105 HD Professional Camcorder";"Canon XF105 HD Professional Camcorder";"Product Overview

This professional high definition camcorder is powerful and portable. It utilizes MPEG-2 format with a 10x magnification automatic focusing lens. Its superior quality is due to its CMOS sensor. Transferring your footage to edit it is simple too, because the camera has two units for compact flash cards. Plus, it is efficient due to it use of the material exchange format where video and audio data is placed on one image. 

The XF105 is ideal for any environment, because it is adaptable to different conditions. It has a 3.5 inch LCD screen. Also, it is small and compact, which makes it easy to bring with you. 

Highlights
<ul>
<li>CMOS sensor</li>
<li>MPEG-2 format</li>
<li>MXF combines audio and video in one vile</li>
<li>Records on compact flash cards</li>
<li>Has a 3.5 inch LCD monitor</li>
</ul>"
6707521;"Native Instruments   Traktor Kontrol S-4 DJ Software Controller";"Native Instruments Traktor Kontrol S-4 DJ Software Controller";"Product Overview

This Traktor Kontrol disc jockey software controller is a combination of hardware and software mixing environments. Native Instruments have made this devise for serious professional disc jockeys, and ones who just see it as a hobby. It is designed to be used in the most efficient way possible. Its dials are electromagnetic touch sensitive, and it has many faders and transport controls.

The Traktor Kontrol is a 4 channel mixer with Traktor Pro software that is already installed in it. The only thing you will need is a capable laptop and access to music to begin playing around. The Traktor Kontrol provides superior audio quality, and it can connect to turntables and CD decks.

Highlights
<ul>
<li>Mixes 4 channels</li>
<li>Electromagnetic dials</li>
<li>Comes with Traktor Pro S4 software</li>
<li>Connects to turntables and CD decks</li>
</ul>"
6707525;"Interfit   Strobie Off-Camera Octobox (12""/30cm)";"Interfit Strobie Off-Camera Octobox (12""/30cm)";"Product Overview

The Interfit Strobie Off Camera Octobox gives you professional quality light source when attached around your flash source that is not on your camera. It has a diameter of twelve inches, and is meant to be used off the camera only. If it was on the camera, it would get in the way of the shot. It requires the use of the Interfit flex mount adapter, which you would have to acquire separately. This Octobox is useful when you have flash sources set up on stands, brackets, or on boom poles. It is ideal to use it for portraits. It is important to know that this model is not compatible with the following Flex mounts: SGM100,200,300,400.

Highlights
<ul>
<li>Useful for flash sources that are not attached to the camera</li>
<li>12 inch diameter</li>
<li>Not compatible with the Flex SGM100, 200, 300, and 400</li>
</ul>"
6707529;"Interfit   Metal Umbrella Bracket with Adjustable Flash Shoe";"Interfit Metal Umbrella Bracket with Adjustable Flash Shoe";"Product Overview

This Interfit Metal Umbrella bracket comes equipped with an adjustable flash shoe mount that can attach one umbrella to it. Additionally, a flash trigger that is off the camera can be attached too. It is made out of metal and weighs around four ounces. It can be tilted around for making necessary adjustments to the flash shoe, attached umbrella, and a light stand.

It is able to work with many flash triggers, but it can not be attached with Sony Minolta brand flash triggers. This fully maneuverable bracket is a great accessory for fostering the use of an umbrella with many types of flash triggers.

Highlights
<ul>
<li>Not compatible with Sony Minolta brand flash triggers</li>
<li>Weighs 3.9 ounces</li>
<li>Can be fully adjusted</li>
</ul>"
6707533;"Sony   HXR-MC2000U Shoulder Mount AVCHD Camcorder";"Sony HXR-MC2000U Shoulder Mount AVCHD Camcorder";"Product Overview

This professional looking and performing Sony AVCHD camcorder has a wide angle lens that will help bring you into the next generation of video recording. It uses the high definition AVCHD format, while it captures 1080i high definition video. Also, it can internally store several hours of footage before it gets full on its 64 GB hard drive. Its 1/4"" Exmor R CMOS sensor helps achieve clear and bright footage in any conditions. The lens has 12x magnification with a focal length that reaches 29.8 mm. 

It takes care of shakiness with a three way shake control feature that provides image stabilization., and has a small, high quality 2.7 inch LCD touch screen monitor. In addition, it is very portable as it weighs less than six pounds, and the rechargeable battery can last up to 13 hours when recording at 17 Mbps 

Highlights
<ul>
<li>1/4"" Exmor R CMOS sensor</li>
<li>Wide angle lens with 12x magnification</li>
<li>AVCHD format</li>
<li>64 GB internal hard driver</li>
<li>Weighs 5.9 pounds</li>
<li>2.7 inch LCD touch screen monitor</li>
</ul>"
6707537;"Vanguard   PH-22 Panhead";"Vanguard PH-22 Panhead";"Product Overview

This Vanguard Panhead weighs only 12.69 ounces, can move around in any direction, and can tilt from 90 degrees to -60 degrees. It has two levels for making sure your camera stays horizontal, and a QS-50 quick release shoe mount. It is perfect for cameras and scopes of all kinds. It can support as much as 6.6 pounds too.

The Vanguard PH-22 panhead is extremely light, but it is durable enough to work with much heavier devices. It can pan all around you, while tilting to a wide degree. It is the perfect accessory for when you are moving fast, as it will not be a burden for you to carry around.

Highlights
<ul>
<li>It weighs 12.69 ounces</li>
<li>It can support devices that weigh up to 6.6. pounds</li>
<li>It can pan 360 degrees</li>
<li>It can tilt between 90 degrees and -60 degrees</li>
<li>Has a QS-50 quick release shoe mount</li>
</ul>"
6707541;"JVC   GZ-HM450 HD Everio Camcorder (Blue)";"JVC GZ-HM450 HD Everio Camcorder (Blue)";"Product Overview

This JVC Everio GZ-HM450 is a compact high definition camcorder that offers professional grade features in a compact body. Internally, it has 8 GB of memory to record several hours of content with the addition of recording onto SD cards. When you transfer your movies to another source, you are able to convert it to a higher standard.

The GZ-HM450 has a 2.7 inch monitor that provides tremendous display of everything you capture. Its lens has a 40x magnification zoom. Also, it can reduce the chances of a blurry image occurring by extending in wide angle environments, which is more prone to be affected by your hand shaking. Plus, it has smart automatic focus and automatic recording to let you focus on other things. Further, the automatic recording will commence as soon as someone comes into view, and it will only stop recording when there is at least 5 seconds of inactivity.

With HDMI output, you can hook it up to a high definition TV for an amazing display, or you can send it to YouTube or Facebook as soon as you finish recording. This is possible, because it has Everio MediaBrowser 3 installed in it. To get the software onto your computer, all you have to do is connect your camcorder to it.

Highlights
<ul>
<li>1.5 MP CMOS sensor</li>
<li>8GB internal memory</li>
<li>Two SD card slots</li>
<li>2.7 inch touch screen</li>
<li>40x zoom</li>
<li>Everio MediaBrowser 3</li>
</ul>"
6707545;"JVC   GZ-HM960 HD Everio Camcorder";"JVC GZ-HM960 HD Everio Camcorder";"Product Overview

This JVC high definition camcorder records two dimensional video, but it has the ability to transfer it into three dimensional format. The conversion is quick as you can watch it on the camcorders LCD touch screen without 3D eye wear. If you like what you see you can transfer the file to a bigger device to enjoy home made high definition three dimensional video.

The camcorder also captures high quality images with its 15x magnification zoom and image stabilization system. More so, it has wireless capability built right in so that your footage can be shared instantly. Plus, it contains a CMOS sensor to make sure the transfer of data does not affect the level of quality. Additionally, it contains internal software to add effects before you send out your videos right from there.

Highlights
<ul>
<li>Records high definition video and photos</li>
<li>Can convert into 3D</li>
<li>Has a CMOS sensor</li>
<li>15x dynamic magnification</li>
<li>3.5 inch LCD screen can play back 3D footage</li>
</ul>"
6707549;"JVC   GS-TD1 Full HD 3D Camcorder";"JVC GS-TD1 Full HD 3D Camcorder";"Product Overview

This JVS GS TD1 high definition camcorder can shoot in two and three dimensions. It can display the three dimensional footage on any compatible screen, and even on its own LCD monitor. It records its footage to 64 GB of internal space or onto SD cards. 

The images it displays are free from blur, because it has an internal image stabilizer for the two and three dimension recordings. Its quality is stunning as it utilizes CMOS sensors that allows to to remain excellent in environments where the lighting is not acceptable. Plus, it comes with ""Everio MediaBrowser 3D"" editing software to let you put the final touches on your work.

Highlights
<ul>
<li>Two CMOS sensors</li>
<li>High definition two and three dimensional recording</li>
<li>Records on 64 GB of internal space, or SD cards</li>
<li>Its 3.5 inch LCD monitor displays 3D footage too</li>
</ul>"
6707553;"Olympus   XZ-1 10MP Digital Camera (Black)";"Olympus XZ-1 10MP Digital Camera (Black)";"Product Overview

This Olympus XZ-1 10 megapixel digital camera is extremely portable and it delivers top natch quality photos and amazing high definition video. Its lens is a 4x magnification wide angle zoom with a large aperture at f/1.8. The resolution is high, and everything you capture can be monitored on its amazing looking three inch display screen. Plus, there is no need to worry about image blur, because it features an image stabilizer.

In addition, it has six different setting to filter the type of aesthetics you need. From pop art to grain, and dramatic tone. There is a panoramic shot feature that combines three images as you pan the camera across the landscape. It has a face recognition system, and its automatic focus system can keep tabs on particular moving subjects to keep them looking crisp. The Olympus XZ-1 weighs about a half of a pound, and is four and a half inches wide.

Highlights
<ul>
<li>High resolution: 10 MP</li>
<li>3 inch OLED screen</li>
<li>4x magnification wide angle zoom lens</li>
<li>Records 720p high definition video</li>
<li>Can attach external microphones to it</li>
<li>Contains several art filters</li>
<li>Panoramic shot feature</li>
<li>Automatic focus feature can track moving subjects</li>
</ul>"
6707557;"Sony   Cyber-shot DSC-W530 Digital Camera (Black)";"Sony Cyber-shot DSC-W530 Digital Camera (Black)";"Product Overview

The portable Sony Cyber shot digital camera is great for all purposes. It features high resolution for superior images with the help of a 4x magnification wide angle zoom lens. It can also be used for close up shots for portraits and shots in nature. You will want it with you wherever you go, and that will not be a problem as it is less than 4 inches long and weighs a little under 4 ounces.

To check on every shot, the Sony Cyber shot has a small LCD screen on the back. Also, it has other features such as being able to capture video, a panoramic shot function, and a stabilization system for when you are taking close ups or are shooting in low light environments. Two other unique functions are shutter features that snap as soon as someone smiles or whenever eyes are open. Then, the camera is able to remove any unwanted marks on faces as soon as it processes the image. This is all done automatically.

Highlights
<ul>
<li>14.1MP high resolution</li>
<li>2.7 inch LCD screen</li>
<li>Wide angle zoom lens</li>
<li>4x magnification</li>
<li>Panoramic shooting mode</li>
<li>Modes for capturing smiles and making sure eyes are open</li>
<li>Automatically can touch up unwanted marks on faces</li>
<li>Can adjust settings by recognizing environments</li>
</ul>"
6707561;"Panasonic   AG-HPX170 P2HD Solid-State Camcorder (no P2 Card)";"Panasonic AG-HPX170 P2HD Solid-State Camcorder (no P2 Card)";"Product Overview

This Panasonic camcorder is a professional quality handheld that only weighs a little over four pounds. The AG-HPX170 is designed with superior sensors that eliminate grain, and enhance your picture quality in environments where there may not be enough light. It can attach a 75 mm lens that has wide angle abilities, and it can work with vectorscopes, wave monitors, and has a high definition serial digital interface output. 

On top of all that it as three modes for focusing assistance, and the ability to make sure your footage does not get blurry with image stabilization. The Panasonic AG-HPX170 is a professional level camcorder that has the technology to assist you in capturing high definition video.

Highlights
<ul>
<li>Weighs 4.2 pounds</li>
<li>Has a firewire port</li>
<li>Compatible with 75 mm lenses</li>
<li>Lens uses aspherical elements</li>
<li>Captures high definition video</li>
</ul>"
6707565;"Rane   SL 4 5-Channel Interface for Scratch Live";"Rane SL 4 5-Channel Interface for Scratch Live";"Product Overview

This Rane SL 4 comes equipped with a five channel DJ interface. It has built in vinyl emulation software that is exclusively compatible with Rane products. This Scratch Live software features several effects and tools to accommodate your passion. Plus, it lets you work on as many as four decks. 

It can comes with 4 CDs, 4 records, and any cords that are completely necessary. The interface has high resolution, and the device has inputs and outputs for auxiliary cables, as well as two USB ports. The Rane SL 4 works fast and precisely to give you total control. Its technology is built for professional use.

Highlights
<ul>
<li>5 Channel DJ interface</li>
<li>Serato Scratch Live can mix up to four decks</li>
<li>Auxiliary input and output</li>
<li>Comes with all necessary cords, 4 control CDs and 4 control records</li>
</ul>"
6707569;"Canon   EOS Rebel T3 Digital Camera and 18-55mm IS II Lens Kit";"Canon EOS Rebel T3 Digital Camera and 18-55mm IS II Lens Kit";"Product Overview

The Canon electro optical system Rebel digital camera offers 12.2 megapixel display through the use of CMOS sensor. Plus, it can work with Canon's electro focus lenses. Its image processor can output raw and jpeg format files. It allows you to manipulate its various settings to be able to shoot no matter what the conditions are like. 

Its focusing system is automatic and hinges on 9 points. In addition, it transitions between settings and focus really quick to keep up with your demands. The Canon T3 digital camera also can capture high definition video, and anything that you capture can be displayed accurately on its LCD screen. 

Highlights
<ul>
<li>12.2 megapixels with a CMOS sensor</li>
<li>Compatible with Canon's EF lenses</li>
<li>2.7 inch LCD screen </li>
<li>Quick automatic, 9-point focusing system</li>
</ul>"
6707573;"Canon   Speedlite 270EX II USA";"Canon Speedlite 270EX II USA";"Product Overview

This speedlite flsh model is meant to be attached on Canon's electro optical system digital single lens reflex cameras. It can work with other brands of cameras too if they have the right shoe mount on it. It works fast, and it is small and light. It can also be triggered wirelessly, but only with an EOS DSLR. The 270EX II can be adjusted to tilt at an angle, and it can be altered to adjust settings for specific shooting environments. The coverage it offers can be between normal and tele. In addition, it can be triggered on a two second delay.

Highlights
<ul>
<li>High quality flash </li>
<li>Very small and light</li>
<li>Can be triggered wirelessly</li>
<li>Compatible with Canon EOS DSLR's</li>
</ul>"
6707577;"Tascam   DR-07mkII Portable Digital Audio Recorder";"Tascam DR-07mkII Portable Digital Audio Recorder";"Product Overview

Tascam's DR-07 mkII small and light digital audio recorder provides optimal performance wherever you go. It captures high quality audio if you are in small spaces, large rooms, and outside. When capturing, it can record onto WAV and MP3 files by storing it on small attachable SD cards. This allows you to capture a lot, and to easily send it to other people.

It has condenser microphones that can be altered along with the recording environments you are in. Plus, it has the capability to limit deficiencies to make sure you get clear and crisp audio. It can be brought anywhere as it weighs less than half a pound. 

Highlights
<ul>
<li>Weighs 4.4 ounces</li>
<li>Records WAV and MP3</li>
<li>Stores onto mini SD cards</li>
<li>Can be set to accommodate to your environement</li>
</ul>"
6707581;"Celestron   AstroMaster Accessory Kit";"Celestron AstroMaster Accessory Kit";"Product Overview

This accessory kit from Celestron will add a lot more functionality to your Celestron telescope. It is compatible with telescopes that accept 1.25 inch eyepieces. The kit comes with two eyepieces, 6 mm and 15 mm. The 15 mm is for wider view, while the 6 mm is for shorter depth. It also comes with a lens that will double the magnification power of any lens it is attached to. 

The filters it comes with will limit glare and ghosting, while providing more accurate color and clarity. All the pieces come together in a convenient carrying case, and it only weighs one pound.

Highlights
<ul>
<li>6mm and 15mm eyepieces</li>
<li>Comes with a lens that doubles magnification power</li>
<li>Two filters that enhance color and clarity</li>
<li>Storage case included</li>
</ul>"
6707585;"Panasonic   AG-HPX250 P2 HD Handheld Camcorder";"Panasonic AG-HPX250 P2 HD Handheld Camcorder";"Product Overview

This Panasonic camcorder is the first of its kind as it captures high quality AVC Intra 100 Mb/s codec. The AG-HPX250 high definition camcorder has a 22x magnification zoom lens can capture in several different frame rates. This is used for slow motion and sped up effects. It supports high definition video, but it can also transition to standard definition when necessary.

The lens is made with several components of refractive low dispersion glass to improve the picture quality. It features manual control rings, image stabilization, and can record in seven different shooting modes. These modes transition between standard definition, high definition, and cinematic style settings. Each setting has different effects and priorities that it displays. The camera is compact, making it very portable. It has a nice handle to grip on to when you are on the move. Plus, it features five button that can be personalized to feature anyone of the 18 possible functions.

Highlights
<ul>
<li>Shoots in standard definition, high definition, and cinematic style</li>
<li>3 CMOS sensors</li>
<li>3.45 inch LCD monitor</li>
<li>Two P2 card slots</li>
<li>AVC-Intra Recording at 100 Mb/s</li>
<li>Manual zoom</li>
</ul>"
6707589;"Rode   DeadCat VMP Wind Muff for VideoMic Pro";"Rode DeadCat VMP Wind Muff for VideoMic Pro";"Product Overview

This Rode Dead Cat VideoMic Pro wind muff is a fake fur wind cover that is meant for the Rode Video Mic Pro. It is supposed to block any wind from harming the quality of incoming sound when you are capturing footage in high wind environments. Despite blocking out the sound of wind, it is very accurate and transparent. 

The Rode Dead Cat wind muff is great for outdoor applications, and it lends itself to facilitating the recording of high quality sound. It is an extremely efficient accessory, and it practically will take up no room when you are carrying around your equipment.

Highlights
<ul>
<li>Artificial fur wind muff</li>
<li>Blocks wind noise when recording outdoors</li>
<li>Facilitates accurate recordings</li>
</ul>"
6707593;"Native Instruments   KOMPLETE 8 - Virtual Instruments and Effects Collection";"Native Instruments KOMPLETE 8 - Virtual Instruments and Effects Collection";"Product Overview

Native Instruments designed this Komplete 8 sound software. It provides users with virtual instruments and unique sound effects. It is everything that a musician, music producer, or sound designer would need. This release of the software comes with 100 GB of effects. This huge catalogue features almost 30 musical instruments and sound effects to create over 10,000 effects that are ready to be accessed. 

The Komplete 8 software is worth no matter what genre you are working in. It is a bundle of software that includes KONTAKT 5, REAKTOR 5.6, Guitar Rig 5, MASSIVE, ABSYNTH, and FM8. This collection of software brings you the industry standard for implementing crisp digital sound.

Highlights
<ul>
<li>Over 10,000 effects</li>
<li>27 instruments and sounds to choose from</li>
<li>Comes with KONTAKT 5, REAKTOR 5.6, and Guitar Rig 5, among many others</li>
</ul>"
6707597;"Native Instruments   Traktor Kontrol S2 2.1 Channel DJ System";"Native Instruments Traktor Kontrol S2 2.1 Channel DJ System";"Product Overview

The Traktor Kontrol S2 is a professional level DJ kit that fosters high quality tools set out across an easy to use design. It has a layout of two channels, and it can support as many as two turntables. Plus, it has a third channel to be used for triggers. It has Traktor Pro 2 software built inside it, which gives it everything you will need right inside this package. 

With this system, you will be able to use a variety of effects that will motivate you to keep coming up with new samples. The layout of the system is identical to the layout of the software to make it easier to use. It has two large wheels on it that you can use to scratch, cue, and to trigger many other effects. They can also be used to find music as fast as possible. 

Highlights
<ul>
<li>Traktor Pro 2 software is built in </li>
<li>Supports 2 channels and 2 turntables</li>
<li>24 bit audio resolution</li>
<li>Works with Windows PC and Mac operating systems</li>
</ul>"
6707601;"Panasonic   HDC-Z10000 Twin-Lens 2D/3D Camcorder";"Panasonic HDC-Z10000 Twin-Lens 2D/3D Camcorder";"Product Overview

This Panasonic two lens camcorder records high definition footage with three CMOS sensors for exceptional picture quality. It can shoot in two dimensional and six dimensional settings. It captures your recordings with a 10x magnification wide angle zoom lens, and has a nice little LCD display window

The focusing system can be set to manual or automatic settings. In automatic mode, the camera will recognize faces and the environment to establish the right shooting settings. Plus, it comes with the ability to make sure image blue does not ruin your shots. Footage is recorded to two SD card slots. It can record them separately or at the same time. It records using the high definition AVCHD forma.

Highlights
<ul>
<li>2D and 3D recording</li>
<li>6 CMOS</li>
<li>LCD display window</li>
<li>Focus can be manual or automatic</li>
<li>Automatic focus can detect faces</li>
</ul>"
6707605;"Vanguard   VS-82 2-Section Table-Top Tripod with 2-Way Pan Head";"Vanguard VS-82 2-Section Table-Top Tripod with 2-Way Pan Head";"Product Overview

This small and light table top tripod from Vanguard can reach as high as 9.8 inches, and it can also fold up to 9 inches. This makes it for easy transport as it does not even weigh over one pound. The head can move around 360 degrees on two axes. It can pan, as well as tilt from the front to the back. It works well for recording video and for photography.

The Vanguard VS-82 table top tripod has legs that can lock into place, and the head stays level as it can support cameras that weigh up to five and a half pounds. 

Highlights
<ul>
<li>Can extend to 9.8 inches</li>
<li>Folds up to 9 inches</li>
<li>Weighs 13.8 ounces</li>
<li>Pans 360 degrees and tilts back and forth</li>
</ul>"
6707609;"Technical Pro   DMXU75 Professional Double USB / SD Player & Mixer";"Technical Pro DMXU75 Professional Double USB / SD Player & Mixer";"Product Overview

This Technical Pro player and mixer combines two decks for digital audio mixing. It features a two channel mixer in one device. Each deck has SD card input and USB input to read and transfer files. It can accept data from hard drives, USB flash drives, and SD cards. The decks are equipped with rubber wheels for adding in effects to your audio. Plus, they work quick to find the files and effects you are looking for. With the use of two channels, it can easily fade between the both of them.  The DMXU75 can be attached to speakers, while you mix from different devices. 

Highlights
<ul>
<li>Two decks and two channel player and mixer</li>
<li>Connects with hard drives, USB flash drives, and SD cards</li>
<li>Holds up to 32 GB</li>
</ul>"
6707613;"ikan   IDK2513 iLED 312 / ID 500 Large Interview Kit";"ikan IDK2513 iLED 312 / ID 500 Large Interview Kit";"Product Overview

This ikan large interview kit is the perfect lighting system for you if you film on the go. It includes 1 iLED light that can be dimmed with variable color temperature. It runs on two Sony L DV batteries, and it comes with a dual charger. It also comes with two ID 500s. These are meant four group lighting, or environments where subjects are sitting around a table. These lights are easy to handle, and have miniature doors attached to control the direction of the light. Each of them also has a remote control. This kit comes with storage bags and stands for the lights.

Highlights
<ul>
<li>One iLED light</li>
<li>Two ID 500 lights</li>
<li>3 light stands and 2 storage bags</li>
</ul>"
6707617;"Tascam   DR-100mkII - Portable 2-Channel Linear PCM Recorder";"Tascam DR-100mkII - Portable 2-Channel Linear PCM Recorder";"Product Overview

Tascam's DR-100mkII is a digital audio recorder that is lightweight and small, to accompany recording artists and sound engineers in their quest to record high quality audio. Internally, it is equipped with four microphones. Two are heart shaped cardioid microphones that pick up most of its sound from the front. The other two are microphones that capture sound from all around the device. They work together to capture clear sound, without disruption from background noises.

In addition, it can hook up with external microphones, and you can alter the playback speed. With features like this, and the portability of it, the Tascam DR-100mkII is a great recording accessory to own.

Highlights
<ul>
<li>Small and portable</li>
<li>Four internal microphones: 2 cardioid and 2 omnidirectional</li>
<li>Can connect to external microphone</li>
<li>Allows you to alter the speed of playback</li>
</ul>"
6707621;"JVC   GZ-E10 Full HD Everio Camcorder (Black)";"JVC GZ-E10 Full HD Everio Camcorder (Black)";"Product Overview

The JVC GZ-E10 supplies 1080 high definition recording. It can upgrade the output to 1080p too. It records your videos onto SD cards that make for easy transitions onto external devices for editing. The camcorder has a 1.5 megapixel CMOS sensor, and HDMI output for your optimum viewing experience.

The Minolta lens goes up to 200x magnification whether it records in high definition or standard definition. It also has the ability to know where faces are to keep them in focus at all times. When you are ready to edit, you can add whatever you need with Everio MediaBrowser 4 editing software.

Highlights
<ul>
<li>High definition recording </li>
<li>Slot for SD cards</li>
<li>1.5 megapixel CMOS sensor</li>
<li>Comes with Everio MediaBrowser 4 editing software</li>
</ul>"
6707625;"Stellar Lighting Systems   CEL-R18C 18"" Fluorescent Ring Light with Dimmer";"Stellar Lighting Systems CEL-R18C 18"" Fluorescent Ring Light with Dimmer";"Product Overview

This lighting system comes from Stellar. The CEL-R18C comes with an 18 inch fluorescent ring light that can be dimmed. It does not weigh a lot, and is very portable as it provides a soft natural light. It comes with two lamps (5,600 and 3,200) that have different color temperatures of visible light. The light has a hot shoe mount in the middle of it to attach your camera, or even a microphone. Plus, the light can be dimmed. This makes certain you will not have to move around the whole lamp to affect the intensity of the light. This set comes with what you will need for mounting, the two lamps, AC cord, and a traveling case.

Highlights
<ul>
<li>Dimmable fluorescent ring light</li>
<li>Two lamps: 5,600 and 3,200 K</li>
<li>Has a hot shoe mount</li>
</ul>"
6707629;"Sony   HDR-CX260V High Definition Handycam Camcorder (Black)";"Sony HDR-CX260V High Definition Handycam Camcorder (Black)";"Product Overview

Sony's HDR-CX260V camcorder is built for handheld use. It records high definition 1080/60p video. Plus, it can take 8.9 MP shots as well. It has a built in storage area that can hold 16 GM of data. This is equivalent to as much as five hours of footage. It provides superior quality, because it uses a CMOS sensor that optimizes conditions in environments where lighting is low. It comes with a wide angle zoom lens that has 30x magnification zoom, and it is equipped with a small LCD touch screen.

The touch screen has great quality, and is perfect for reviewing everything you have captured. This Sony camcorder also has a lot of additional features that make it stand out. It works overtime as it minimizes background sound, and it is able to recognize faces. Not only that, but its automatic focus system can follow people as they move around to adjust the focus. It has built in GPS for identifying your location in the footage.

It has inputs for attaching external microphones. The camcorder lets you analyze shots frame by frame, while optimizing it with image stabilization. It can connect directly to a hard drive, and it comes with editing software.

Highlights
<ul>
<li>8.9 MP High defintion video recording and image capture</li>
<li>3 inch LCD touch screen</li>
<li>Utilizes a CMOS sensor</li>
<li>30x magnification zoom</li>
<li>Can detect faces, follow subjects to remain in focus, and reduce background noise to enhance sound</li>
</ul>"
6707633;"Fujifilm   X-S1 Digital Camera (Black)";"Fujifilm X-S1 Digital Camera (Black)";"Product Overview

This Fujifilm X-S1 digital camera has a seventeen piece lens that features a 26x magnification zoom. The glass offers great quality, because it uses a calculated combination of aspherical, low displersion, and extra low dispersion glass. Its wide angle zoom lens has an aperture of f/2.8.

It has four pieces of aspherical elements for sharp quality at a high resolution. The low dispersion and extra low dispersion glass takes care of chromatic deficiencies that show up in close up shots. These pieces are all coated with several layers of super electron beam coating to eliminate the reflection of light and ghosting.

Built within it is an image stabilizer to limit the occurrence of your hand impacting image blur. This tends to show up mostly for close up shots. The zoom mechanism is quick and accurate, and it covers a long range. It can focus on the center of an image, and gradually blur out the surrounding background. Additionally, it can record high definition video footage.

Highlights
<ul>
<li>High 12 megapixel resolution</li>
<li>3 inch tilt LCD display</li>
<li>26x magnification zoom lens</li>
<li>Made with aspherical, low dispersion glass, and extra low dispersion glass.</li>
<li>Features an image stabilization function</li>
<li>Records high definition video</li>
</ul>"
6707637;"Samsung   HMX-F80 Flash Memory Camcorder (Silver)";"Samsung HMX-F80 Flash Memory Camcorder (Silver)";"Product Overview

This camcorder is a great device for amateurs, and it provides the quality you would see on a professionally priced one too. It has a small LCD screen for playback, and a lens that can magnify up to 65 times.

It records 720p high definition video at a quick 30 frames per second. When you transfer the footage out, it can be upgraded to 1080i quality by using an HDMI cord. It also can take high resolution images with 1.9 megapixels. The quality of this camcorder is backed by a 5 megapixel CMOS sensor. It is equipped with all the modern features you are accustomed to such as face recognition and adding background music from the camcorder.

Highlights
<ul>
<li>High definition camcorder with a 5 megapixel CMOS sensor</li>
<li>Captures images with 1.9 megapixels</li>
<li>Shoots 720p at 30 fps</li>
<li>2.7 inch LCD window monitor</li>
<li>65x zoom</li>
</ul>"
6707641;"Samsung   ST76 Compact Digital Camera (Black)";"Samsung ST76 Compact Digital Camera (Black)";"Product Overview

This small and light Samsung digital camera has a 16 megapixel charge coupled device sensor to produce high resolution photos. The charged coupled device censor is a light and color detecting high quality image data device.

The wide angle lens has a focal length of 25 mm, and an aperture size at f/2.5. It has 5x magnification zoom, and an image stabilization feature. The images it produces can all be reviewed on its 2.7 inch LCD screen. 

To assist you in your photography, the camera has automatic controls that establish settings for you to optimize the process. Plus, it knows when to zoom with its ability to follow subjects when you touch that area on the LCD screen. Additionally, it can analyze the lighting in the area to adjust its settings. These functions are all quick moving, which helps you take pictures more efficiently.

Highlights
<ul>
<li>16 megapixel CCD sensor</li>
<li>25 mm, f/2.5 wide angle zoom lens</li>
<li>5x magnification</li>
<li>Automatic features know when to zoom, and where and how to focus</li>
</ul>"
6707645;"Olympus   SZ-12 Digital Camera (Silver)";"Olympus SZ-12 Digital Camera (Silver)";"Product Overview

This SZ-12 digital camera from Olympus provides an extensive zoom, all the while being extremely affordable. It has 24x magnification wide angle zoom lens with the ability to get rid of image blur. It can even take 3D images. The portability and quality make it an all purpose camera that you will bring around everywhere.

It has several effects installed in it that can be applied to the images you capture or the videos you record. There is also tools to improve shadows, and removing marks from faces. These edits all happen within the camera. This is convenient as you do not have to hook it up to a computer to get this top quality editing capability. It has a three inch high definition display where you can analyze all your recordings, and a built in flash.

Highlights
<ul>
<li>14 megapixel sensor</li>
<li>3 inch LCD screen</li>
<li>Can take 3D images</li>
<li>Records high definition video as well</li>
<li>Equipped with built in editing effects</li>
</ul>"
